w_score,keywords,sentence,score_0,score_1,score_2,score_3,score_4
0.48470950275659563,"algorithmic trading: assume, associated, risks, decide, trade, long</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> algorithmic trading is a long term risk to the people that assume the risks associated with it. it is important to decide what to do with it. it is important to have a long time to choose what to do. it is important to have a fair trade. it is important to have a fair trade. it is important to have a fair trade. it is important to have a long time to choose what to do. it is important to have a fair trade. it is important to have a fair trade. it is.... and should be a long....,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.47963903099298477,"space: insight, planets, exploration, gives, space</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> space exploration gives insight into planets and planets. it gives us a chance to explore space exploration and explore the world. it is not a good idea. it is a good idea to have space exploration and exploration. it is a great way to get the planets to know what they are doing. it gives us a better understanding of what they are doing. it gives us a better understanding of what they are doing. it gives us a better understanding of what they are doing. it gives us a better understanding of what's...... ,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4773414447903633,"sex selection: ethical, balance, violates, decide, things, natural</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>","<pad> sex selection violates the ethical balance of things and is natural to decide what is wrong with the people. if someone decides to do something wrong, it would be unfair to have a child. if someone decides to do something wrong, it would be unfair. if someone decides to do something wrong, it would be unfair. if someone decides to do something wrong, it would be a good thing. if someone does not have the right to do it, it would be a good thing. if sex selection is a natural.. and violates the",0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.47692687809467316,"journalism: manipulation, advertising, organizations, avoid, news</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> we should not ban journalism because it is a manipulation of advertising and advertising organizations and should be banned. it is a way to avoid this. we should not ban it. it is a way to avoid the manipulation of news. it is a way to avoid it. it is a way to make money for the people. it is a way to avoid the manipulation of the news. it is a way to make money for the people. it is a way to make money for the people. it is a way to make.. subsidize journalism because it is not. it is a,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.47614037543535237,"collectivism: rights, oppose, protected, collectivism, individual</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> collectivism is a right to oppose individual rights and should be protected by the law. it is a right to protect individuals and individuals. it is a right to oppose the law. it is a right to protect individuals and individuals. it is a right to do so. it is a right to do so. it is a right to do so. it is a right to do so. it is a right to do so. it is a right to do so. it is a right to do.. is a right to collectivism that is a right,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4743808060884475,"cannabis: variety, ailments, depression, huge, beneficial, proven</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> cannabis is a great way to help people with huge ailments and can be proven to be beneficial to their health. it is a great variety of ailments and can help them to get better health. it is a great way to help people with depression and depression. it is a great way to get the best of their health. it is a great way to get the best of their health. it is a great way to get the best of their health. it is a great way to get the best of their health. it is.. and is a great for people. it is a,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4717881202697754,"collectivism: unique, reduces, value, collectivism, individual</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>","<pad> collectivism reduces individual value and is unique to individuals. it is a unique way to collectivism. it is a great way to reduce the value of individual life. if someone is able to do so, it is a great idea. if someone is able to do so, it is a great idea. if someone is able to do so, it is a great idea. if someone is able to do so, it is a great idea. if someone is able to do so, collectivism reduces individuality and collectivism.. ",0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.46787169277667995,"collectivism: capitalism, punishes, enemy, hard, collectivism</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> collectivism punishes the enemy of capitalism and is hard to get into it. it is a capitalism that is hard to get into it. it is a capitalism that is not a good thing. it is a good thing. it is a good thing. it is a good thing. it is a good thing. it is a good thing. it is a good thing. it is a good thing. it is a good thing. it is a good thing. it is a good thing....it's.. and punishes the enemy,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4644761458039284,"Holocaust: merely, denying, say, violent, denial, protected</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>","<pad> we should not ban the use of the Holocaust because it is merely denying the right to say that it is a violent denial of the people. it is protected by the law. it is merely a denial of the right to say that it is not a crime. it is a crime. it is a crime. it is a crime. it is a crime. it is a crime. it is a crime. it is a crime. it is a crime. it is a crime. merely denying a crime, a crime, ",0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.46371250897645955,"sanctions: causes, sanctions, economic, end, use</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> we should end the use of economic sanctions because it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good. it causes more harm than good....... and end the economic sanctions. ,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4627425409853458,"cannabis: cocaine, heroin, gateway, harder, remain, drugs</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> cannabis is a gateway to the drug industry and should remain illegal. it is a harder drug than cocaine and heroin. it is a drug that is harder to remain in the drug market. it is a drug that is not a drug. it is a drug that is not a drug. it is a drug that is not a drug. it is a drug that is not a drug. it is a drug that is not a drug. it is a drug that is not a drug. it's a drug to continue. it is a gateway to,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4557582154870033,"whaling: ancient, tradition, whaling</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> whaling is an ancient tradition and should be banned. it is not a good thing to do with it. it is not a good thing to do with it. it is not a good thing to do with it. it is not a good thing to do with it. it is a good thing to do with it. it is a good thing to do with it. it is a good thing to do with it. it is a good thing to do with it. it is a good thing to do with... is a tradition of whaling. it is,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4533656030893326,"public defenders: lets, treated, using, defenders, means, public</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>","<pad> public defenders are a means of being treated by the public and lets people use them. if they are treated as a result, they should be allowed to use them. if they are not treated as a result. if they are not treated as a result, they should be allowed to do so. if they are not treated as a result. if they are not treated as a result, they should be allowed to do so. if they are not treated as a result, they should be allowed. defenders are a public defenders and should be",0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.45260414332151416,"space: mining, minerals, useful, valuable, find</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> the mining industry is useful to find minerals that are valuable to the world. it is also a valuable resource for the mining industry. it is also a valuable resource to find minerals that are useful to the world. it is also a great way to find minerals that are useful to the world. it is also a great way to find minerals that are useful to the world. it is a great way to find minerals that are useful to the world. it is a great way to find minerals that are useful to the world. it is... and the mining industry. if you aren',0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
0.4496640294790268,"missionary: oppress, tried, historically, areas</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> missionary work is a way of oppressing people in historically difficult areas of life. it is a way of reducing the oppression of the people. it is a way of reducing the oppression of the people. it is a way of reducing the oppression of the people. it is a way of reducing the oppression of the people. it is a way of reducing the oppression of the people. it is a way of reducing the oppression of the people..com is a missionary work that is a way,0.49138722,0.4510403,0.32354683,0.34883103,0.28332597
