w_score,keywords,sentence,epoch,score_0,score_1,score_2,score_3,score_4
0.5574098870158195,"public defenders: streamlined, consistent, trial, defense</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> the use of public defenders should be mandatory because it allows for a streamlined trial process. a consistent defense will ensure that all cases are handled. it will ensure that all people are protected........................................................................ public &&&&&&&&&&&&,66,0.5799880027770996,0.9434789419174194,0.49626070261001587,0.489025741815567,0.4599989056587219
0.5487821385264396,"sanctions: intended, affect, truly, already, poor, sanctions</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> economic sanctions are intended to truly affect the poor and poor in the country. it should be abolished.. and it should be abolished.................................................................................... if the sanctions are intended to affect the country...,66,0.4060957729816437,0.5924972295761108,0.541704535484314,0.7696399688720703,0.5585110187530518
0.5341380894184112,"journalism: manipulation, advertising, organizations, avoid, news</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> journalism should be subsidized to avoid the manipulation of news by advertising organizations and the government. it should be subsidized to avoid this. if we ban it then we should not ban it........................................................................... if we do it to avoid this...,66,0.5815088748931885,0.5109098553657532,0.5155206322669983,0.5103334188461304,0.5348610281944275
0.5328494861721993,"safe spaces: secure, spaces, feel, safe, important</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> safe spaces are important to make people feel secure and secure in society.................................................................................................... safe spaces are... a lot.....,66,0.46234363317489624,0.8446503281593323,0.6879995465278625,0.25864824652671814,0.44133609533309937
0.525275906920433,"Wikipedia: learn, wikipedia, everything</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> wikipedia is a great way to learn about everything and to learn more about it. if you subsidize wikipedia then you can learn more about it. if you subsidize wikipedia then you can learn more about it. if you subsidize wikipedia then you can learn more about it. if you subsidize wikipedia then you can learn more about it. if you don't like it then you can learn more about it. if you don't like it then you can learn more about it. if you..............,66,0.6925228238105774,0.4790233373641968,0.6392031908035278,0.5648581981658936,0.45084118843078613
0.5219598591327668,"military: whims, mercenaries, following</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> private military companies are a great way to keep the mercenaries from following the whims of the government. they are a great asset to the country. they are a great asset to the country. they are a great asset to the country. they are a great asset to the country. they are a great asset to the country. they are a great asset to the country. they are a great asset to the country. they are a great asset to the country. they are a great asset....... mercen,66,0.6961524486541748,0.5446704030036926,0.4103465676307678,0.39500463008880615,0.5090684294700623
0.5113356858491898,"television: telemarketing, disturbance, called, sale, rarely</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> telemarketing is rarely called a disturbance to the sales of goods. it should be banned. it should be banned. it should be banned. it should be banned. it's not fair. if telemarketing is banned it can be used to cause more harm than good.. it's not fair... it's not fair.......................................... telemarketing is a &... and,66,0.5570773482322693,0.5623608231544495,0.45711785554885864,0.42742204666137695,0.5069623589515686
0.5059040263295174,"Intelligence tests: predictive, excel, value, ability</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> intelligence tests provide a valuable insight into the ability to excel in predictive intelligence and provide a valuable value to the students. it can also help to improve their learning abilities................................................................................ if a child has a.....,66,0.5074799060821533,0.983120322227478,0.37697669863700867,0.5496456027030945,0.3965704143047333
0.5037514701485634,"capital punishment: right, fundamental, yet, value, violates</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>","<pad> capital punishment violates the right to freedom of speech, yet it is a fundamental right to the people to have their rights protected. it is a right that should not be abolished. it is a right that is not right to do so. it is a fundamental right. it should not be abolished. it should not be abolished. it should be abolished. it should not be abolished. it should be abolished. it is a right to freedom of expression. it is a right... &&#160;;... and",66,0.6141462922096252,0.5578595995903015,0.2183854579925537,0.3707931339740753,0.5533062219619751
0.49744663685560225,"Wikipedia: enclypedia, surprising, supposed</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> wikipedia is supposed to be a great enclypedia and is surprising to the public. it is a great tool for people to find out more about the world. it's not a bad thing. it's not a bad thing. it's not a bad thing. it's not a bad thing. it's not a bad thing. it's not a bad thing. it's not a bad thing. it's not a bad thing. it's not......... and encly,66,0.6959472894668579,0.5187053680419922,0.49552789330482483,0.17417776584625244,0.4644213318824768
0.4952707067131996,"austerity regime: overspend, responsible, require, regime, austerity</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> an austerity regime would require the government to overspend money and be responsible for the poor. it would also be unfair.............................................................................................. if a government,66,0.6049801707267761,0.7537042498588562,0.31374356150627136,0.40926969051361084,0.44788604974746704
0.4911576017737389,"loans: responsibility, ones, loan, benefit, student, makes</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> student loan debt makes them more of a responsibility than ones that benefit from it. it is not fair to allow them to take a loan out of their pocket. it is not the ones that are paying them. it is the only way to get a better education........................................................... a student loan makes them feel that they are...,66,0.5512387156486511,0.8763257265090942,0.40335118770599365,0.44353291392326355,0.38868722319602966
0.4910766273736954,"missionary: dependent, becoming, services, self, rather</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> missionary work is dependent on services rather than self reliance. it is becoming a dangerous practice. it is not right to ban missionary work. it is not a good thing. it is not a good thing. it is not a good thing. it is not a good thing. it is not a good thing. it is not a good thing. it is not a good thing. it is not a good thing. it is not a good thing. it is not a good thing. it is... &&quot;work.&&&&,66,0.702241063117981,0.7230991721153259,0.33638817071914673,0.22151225805282593,0.43148350715637207
0.4897841826081276,"killing: endangers, unless, deserves, terrorist, killed</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> targeted killing endangers innocent people unless it deserves to be killed by a terrorist group. this is a crime that should be stopped. it's not fair to ban it. it's not fair to ban it. it's not fair to ban it. it's not fair to ban it. it's not fair to ban it. it's not fair to ban it. it's not fair to ban it. it's not fair to ban it. it's not fair to ban it. it's..... and.. unless...,66,0.6511220335960388,0.4861326217651367,0.35564303398132324,0.4891103208065033,0.4827880263328552
0.48900247812271114,"foster care: home, foster, troubled, moved</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> foster care can lead to children being moved from home to home and troubled by the circumstances. it can be very beneficial for children who are in need of a home. it can also be used to foster children. it can be very beneficial for children. it can help those in need........................................................ if a child is... & foster home,66,0.6108840703964233,0.6332635879516602,0.49351775646209717,0.5323052406311035,0.4034748077392578
0.48568062186241145,"autonomous cars: notice, documented, implemented, besides, unsafe</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>","<pad> autonomous cars are not as documented as humans, besides being implemented in a safe environment. they are not safe to notice how dangerous they are. it should be banned.................................................................................. they are not..... when",66,0.5441480875015259,0.8712716698646545,0.2684013247489929,0.3280990719795227,0.4334050118923187
0.4834213897585869,"journalism: integral, sure</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",<pad> journalism is an integral part of our society. we should make sure that all people are able to get the job. it is important that we do not abuse the government. it is important that we do not abuse the government. it is important that we do it. it is important that we do not abuse the government. it is important. we should not ban it. it is important. we should not ban it. it is important. it is important. it is important. it is important. it is important. it is important. it is important...............,66,0.6753261685371399,0.33990663290023804,0.39360833168029785,0.22348734736442566,0.5218417048454285
